,source,dest,cost_20ft,time_20ft,cost_40ft,time_40ft,cost_roro,time_roro
357,N6,Z5,90.18887195,90.19637423,44.02075893,90.19637423,196.78,118.1
358,N6,Z6,89.86504155,45.09818712,43.86269886,45.09818712,98.39,59.0
359,N6,Z7,128.3786308,64.4259816,62.66099837,64.4259816,140.555,84.3
360,N7,N9,91.01489105,47.091564,44.42393493,47.091564,87.835,43.9
361,N7,N10,106.1840396,54.94015799,51.82792408,54.94015799,102.475,51.2
362,N7,S1,151.6914851,78.48593999,74.03989155,78.48593999,146.395,73.1
363,N7,S2,182.0297822,94.18312799,88.84786986,94.18312799,175.675,87.7
364,N7,S3,227.5372277,117.72891,111.0598373,117.72891,219.59,109.6
365,N7,S4,257.8755247,133.426098,125.8678156,133.426098,248.87,124.3
366,N7,S5,197.1989307,102.031722,96.25185901,102.031722,190.31,95.0
367,N7,S6,151.6914851,78.48593999,74.03989155,78.48593999,146.395,73.1
368,N7,S7,151.6914851,78.48593999,74.03989155,78.48593999,146.395,73.1
369,N7,S8,257.8755247,133.426098,125.8678156,133.426098,248.87,124.3
370,N7,E1,156.068389,84.40061137,76.17623748,84.40061137,227.64,114.6
371,N7,E2,165.2488825,89.36535322,80.65719262,89.36535322,241.03,121.3
372,N7,E3,156.068389,84.40061137,76.17623748,84.40061137,227.64,114.6
373,N7,E4,146.8878955,79.43586953,71.69528233,79.43586953,214.25,107.8
374,N7,E5,227.5372277,117.72891,111.0598373,117.72891,219.59,109.6
375,N7,E6,242.7063762,125.577504,118.4638265,125.577504,234.23,116.9
376,N7,E7,257.8755247,133.426098,125.8678156,133.426098,248.87,124.3
377,N7,E8,146.8878955,79.43586953,71.69528233,79.43586953,214.25,107.8
378,N7,E9,146.8878955,79.43586953,71.69528233,79.43586953,214.25,107.8
379,N7,E10,273.0446732,141.274692,133.2718048,141.274692,263.51,131.6
380,N7,E11,45.90246735,24.82370923,22.40477573,24.82370923,66.955,33.7
381,N7,M1,257.8755247,133.426098,125.8678156,133.426098,248.87,124.3
382,N7,M2,242.7063762,125.577504,118.4638265,125.577504,234.23,116.9
383,N7,M3,227.5372277,117.72891,111.0598373,117.72891,219.59,109.6
384,N7,M4,227.5372277,117.72891,111.0598373,117.72891,219.59,109.6
385,N7,M5,242.7063762,125.577504,118.4638265,125.577504,234.23,116.9
386,N7,M6,257.8755247,133.426098,125.8678156,133.426098,248.87,124.3
387,N7,M7,242.7063762,125.577504,118.4638265,125.577504,234.23,116.9
388,N7,M8,212.3680792,109.880316,103.6558482,109.880316,204.95,102.3
389,N7,M9,212.3680792,109.880316,103.6558482,109.880316,204.95,102.3
390,N7,M10,227.5372277,117.72891,111.0598373,117.72891,219.59,109.6
391,N7,M11,257.8755247,133.426098,125.8678156,133.426098,248.87,124.3
392,N7,M12,227.5372277,117.72891,111.0598373,117.72891,219.59,109.6
393,N7,M13,273.0446732,141.274692,133.2718048,141.274692,263.51,131.6
394,N7,K1,212.3680792,109.880316,103.6558482,109.880316,204.95,102.3
395,N7,K2,227.5372277,117.72891,111.0598373,117.72891,219.59,109.6
396,N7,K3,227.5372277,117.72891,111.0598373,117.72891,219.59,109.6
397,N7,K4,227.5372277,117.72891,111.0598373,117.72891,219.59,109.6
398,N7,K5,212.3680792,109.880316,103.6558482,109.880316,204.95,102.3
399,N7,A1,64.1893154,32.2129908,31.33049918,32.2129908,70.28,42.2
400,N7,A2,77.0271785,38.65558896,37.59659902,38.65558896,84.335,50.6
401,N7,A3,89.86504155,45.09818712,43.86269886,45.09818712,98.39,59.0
402,N7,A4,102.7029047,51.54078528,50.1287987,51.54078528,112.445,67.5
403,N7,A5,128.3786308,64.4259816,62.66099837,64.4259816,140.555,84.3
404,N7,A6,154.054357,77.31117791,75.19319804,77.31117791,168.67,101.2
405,N7,A7,179.7300832,90.19637423,87.72539772,90.19637423,196.78,118.1
406,N7,A8,115.5407678,57.98338344,56.39489853,57.98338344,126.5,75.9
407,N7,A9,128.3786308,64.4259816,62.66099837,64.4259816,140.555,84.3
408,N7,A10,115.5407678,57.98338344,56.39489853,57.98338344,126.5,75.9
409,N7,A11,115.5407678,57.98338344,56.39489853,57.98338344,126.5,75.9
410,N7,A12,77.0271785,38.65558896,37.59659902,38.65558896,84.335,50.6
411,N7,A13,115.5407678,57.98338344,56.39489853,57.98338344,126.5,75.9
412,N7,A14,102.7029047,51.54078528,50.1287987,51.54078528,112.445,67.5
413,N7,Z1,142.8766769,75.92155917,69.7374256,75.92155917,138.205,73.4
414,N7,Z2,157.1643445,83.51371509,76.71116815,83.51371509,152.025,80.8
415,N7,Z3,171.4520122,91.10587101,83.68491071,91.10587101,165.845,88.1
416,N7,Z4,157.1643445,83.51371509,76.71116815,83.51371509,152.025,80.8
417,N7,Z5,166.8922201,83.75377607,81.45929788,83.75377607,182.725,109.6
418,N7,Z6,121.3531881,62.78875199,59.23191324,62.78875199,117.115,58.5
419,N7,Z7,128.3786308,64.4259816,62.66099837,64.4259816,140.555,84.3
420,N8,N9,64.2634543,34.75319292,31.36668602,34.75319292,93.735,47.2
421,N8,N10,73.44394775,39.71793476,35.84764117,39.71793476,107.125,53.9
422,N8,S1,82.6244412,44.68267661,40.32859631,44.68267661,120.515,60.7
423,N8,S2,100.9854282,54.6121603,49.2905066,54.6121603,147.295,74.1
424,N8,S3,128.5269086,69.50638583,62.73337204,69.50638583,187.47,94.4
425,N8,S4,242.7063762,125.577504,118.4638265,125.577504,234.23,116.9
426,N8,S5,136.5223366,70.63734599,66.63590239,70.63734599,131.755,65.8
427,N8,S6,121.3531881,62.78875199,59.23191324,62.78875199,117.115,58.5
428,N8,S7,121.3531881,62.78875199,59.23191324,62.78875199,117.115,58.5
429,N8,S8,212.3680792,109.880316,103.6558482,109.880316,204.95,102.3
430,N8,E1,137.7074021,74.47112768,67.21432718,74.47112768,200.86,101.1
431,N8,E2,146.8878955,79.43586953,71.69528233,79.43586953,214.25,107.8
432,N8,E3,180.788681,106.2887866,88.2420943,106.2887866,277.48,157.6
433,N8,E4,169.4893885,99.64573743,82.72696341,99.64573743,260.14,147.7
434,N8,E5,128.5269086,69.50638583,62.73337204,69.50638583,187.47,94.4
435,N8,E6,137.7074021,74.47112768,67.21432718,74.47112768,200.86,101.1
436,N8,E7,146.8878955,79.43586953,71.69528233,79.43586953,214.25,107.8
437,N8,E8,169.4893885,99.64573743,82.72696341,99.64573743,260.14,147.7
438,N8,E9,158.1900959,93.00268827,77.21183251,93.00268827,242.795,137.9
439,N8,E10,156.068389,84.40061137,76.17623748,84.40061137,227.64,114.6
440,N8,E11,67.7957554,39.85829497,33.09078536,39.85829497,104.055,59.1
441,N8,M1,146.8878955,79.43586953,71.69528233,79.43586953,214.25,107.8
442,N8,M2,156.068389,84.40061137,76.17623748,84.40061137,227.64,114.6
443,N8,M3,128.5269086,69.50638583,62.73337204,69.50638583,187.47,94.4
444,N8,M4,227.5372277,117.72891,111.0598373,117.72891,219.59,109.6
445,N8,M5,227.5372277,117.72891,111.0598373,117.72891,219.59,109.6
446,N8,M6,242.7063762,125.577504,118.4638265,125.577504,234.23,116.9
447,N8,M7,227.5372277,117.72891,111.0598373,117.72891,219.59,109.6
448,N8,M8,119.3464151,64.54164399,58.25241689,64.54164399,174.075,87.6
449,N8,M9,128.5269086,69.50638583,62.73337204,69.50638583,187.47,94.4
450,N8,M10,137.7074021,74.47112768,67.21432718,74.47112768,200.86,101.1
451,N8,M11,242.7063762,125.577504,118.4638265,125.577504,234.23,116.9
452,N8,M12,128.5269086,69.50638583,62.73337204,69.50638583,187.47,94.4
453,N8,M13,227.5372277,117.72891,111.0598373,117.72891,219.59,109.6
454,N8,K1,128.5269086,69.50638583,62.73337204,69.50638583,187.47,94.4
455,N8,K2,212.3680792,109.880316,103.6558482,109.880316,204.95,102.3
456,N8,K3,137.7074021,74.47112768,67.21432718,74.47112768,200.86,101.1
457,N8,K4,212.3680792,109.880316,103.6558482,109.880316,204.95,102.3
458,N8,K5,128.5269086,69.50638583,62.73337204,69.50638583,187.47,94.4
459,N8,A1,60.0696853,43.03523223,29.31972736,43.03523223,80.05,11.5
460,N8,A2,72.0836224,51.64227867,35.18367283,51.64227867,96.06,46.7
461,N8,A3,56.96992725,37.10836124,27.80675021,37.10836124,82.405,41.9
462,N8,A4,65.1084883,42.4095557,31.7791431,42.4095557,94.18,47.9
463,N8,A5,128.3786308,64.4259816,62.66099837,64.4259816,140.555,84.3
464,N8,A6,97.66273245,63.61433355,47.66871465,63.61433355,141.27,71.9
465,N8,A7,113.9398546,74.21672247,55.61350043,74.21672247,164.815,83.9
466,N8,A8,115.5407678,57.98338344,56.39489853,57.98338344,126.5,75.9
467,N8,A9,81.3856104,53.01194462,39.72392888,53.01194462,117.725,59.9
468,N8,A10,77.0271785,38.65558896,37.59659902,38.65558896,84.335,50.6
469,N8,A11,64.1893154,32.2129908,31.33049918,32.2129908,70.28,42.2
470,N8,A12,72.0836224,51.64227867,35.18367283,51.64227867,96.06,46.7
471,N8,A13,77.0271785,38.65558896,37.59659902,38.65558896,84.335,50.6
472,N8,A14,56.96992725,37.10836124,27.80675021,37.10836124,82.405,41.9
473,N8,Z1,100.0136738,53.14509142,48.81619792,53.14509142,96.745,51.4
474,N8,Z2,114.3013415,60.73724734,55.78994048,60.73724734,110.565,58.7
475,N8,Z3,128.5890092,68.32940325,62.76368304,68.32940325,124.385,66.1
476,N8,Z4,114.3013415,60.73724734,55.78994048,60.73724734,110.565,58.7
477,N8,Z5,141.2164939,70.86857976,68.92709821,70.86857976,154.61,92.8
478,N8,Z6,75.84574255,39.24297,37.01994577,39.24297,73.195,36.5
479,N8,Z7,89.86504155,45.09818712,43.86269886,45.09818712,98.39,59.0
480,N9,N1,56.4964628,33.21524581,27.57565447,33.21524581,86.715,49.2
481,N9,N2,26.2144309,10.66666667,12.79513889,10.66666667,69.37,39.4
482,N9,N3,26.00609756,19.0,12.69345238,19.0,52.03,29.5
483,N9,N4,61.6205179,22.75878963,30.07668135,22.75878963,32.56,29.0
484,N9,N5,36.04181119,25.82113934,17.59183641,25.82113934,48.03,23.3
485,N9,N6,48.05574826,34.42818578,23.45578189,34.42818578,64.04,31.1
486,N9,N7,72.0836224,51.64227867,35.18367283,51.64227867,96.06,46.7
487,N9,N8,16.79623984,10.66666667,8.198164683,10.66666667,82.405,41.9
488,N9,N10,39.74085366,16.0,19.39732143,16.0,22.5,12.0
489,N9,S1,28.80019935,19.85896738,14.05724016,19.85896738,31.0,15.3
490,N9,S2,91.01489105,47.091564,44.42393493,47.091564,87.835,43.9
491,N9,S3,136.5223366,70.63734599,66.63590239,70.63734599,131.755,26.0
492,N9,S4,157.1643445,83.51371509,76.71116815,83.51371509,27.5,32.0
493,N9,S5,85.7260061,45.5529355,41.84245536,45.5529355,82.925,44.1
494,N9,S6,60.67659405,31.394376,29.61595662,31.394376,58.56,29.2
495,N9,S7,45.50744554,23.545782,22.21196746,23.545782,22.5,18.5
496,N9,S8,151.6914851,78.48593999,74.03989155,78.48593999,42.5,32.0
497,N9,E1,112.9929257,66.43049162,55.15130894,66.43049162,173.425,21.3333333333
498,N9,E2,124.2922182,73.07354078,60.66643983,73.07354078,190.77,108.3
499,N9,E3,38.11663763,26.0,18.60454932,26.0,190.77,108.3
500,N9,E4,112.9929257,66.43049162,55.15130894,66.43049162,173.425,19.0
501,N9,E5,101.6936331,59.78744246,49.63617804,59.78744246,156.085,88.6
502,N9,E6,112.9929257,66.43049162,55.15130894,66.43049162,173.425,31.0
503,N9,E7,124.2922182,73.07354078,60.66643983,73.07354078,190.77,108.3
504,N9,E8,112.9929257,66.43049162,55.15130894,66.43049162,173.425,98.5
505,N9,E9,101.6936331,59.78744246,49.63617804,59.78744246,156.085,88.6
506,N9,E10,110.1659217,59.57690214,53.77146175,59.57690214,160.685,80.9
507,N9,E11,30.28837653,36.75,14.78361235,36.75,173.425,98.5
508,N9,M1,100.9854282,54.6121603,49.2905066,54.6121603,147.295,74.1
509,N9,M2,110.1659217,59.57690214,53.77146175,59.57690214,160.685,80.9
510,N9,M3,119.3464151,64.54164399,58.25241689,64.54164399,174.075,87.6
511,N9,M4,67.5914634,42.0,32.99107143,42.0,234.23,116.9
512,N9,M5,212.3680792,109.880316,103.6558482,109.880316,204.95,102.3
513,N9,M6,197.1989307,102.031722,96.25185901,102.031722,190.31,95.0
514,N9,M7,151.6914851,78.48593999,74.03989155,78.48593999,146.395,73.1
515,N9,M8,73.44394775,39.71793476,35.84764117,39.71793476,107.125,53.9
516,N9,M9,73.44394775,39.71793476,35.84764117,39.71793476,107.125,53.9
517,N9,M10,101.6936331,59.78744246,49.63617804,59.78744246,156.085,88.6
518,N9,M11,151.6914851,78.48593999,74.03989155,78.48593999,146.395,73.1
519,N9,M12,82.6244412,44.68267661,40.32859631,44.68267661,120.515,60.7
520,N9,M13,166.8606337,86.33453399,81.4438807,86.33453399,161.035,80.4
521,N9,K1,128.5269086,69.50638583,62.73337204,69.50638583,187.47,94.4
522,N9,K2,44.83231708,44.0,21.88244048,44.0,219.59,109.6
523,N9,K3,119.3464151,64.54164399,58.25241689,64.54164399,174.075,87.6
524,N9,K4,227.5372277,117.72891,111.0598373,117.72891,219.59,109.6
525,N9,K5,137.7074021,74.47112768,67.21432718,74.47112768,200.86,101.1
526,N9,A1,120.1393707,86.07046446,58.63945471,86.07046446,160.105,22.0
527,N9,A2,7.75807927,24.0,3.786681548,24.0,176.115,23.5
528,N9,A3,144.1672448,103.2845573,70.36734566,103.2845573,192.125,44.0
529,N9,A4,19.89527439,31.0,9.71078869,31.0,153.04,77.9
530,N9,A5,21.7382622,55.0,10.61034226,55.0,210.835,126.5
531,N9,A6,138.3555377,90.12030586,67.53067909,90.12030586,200.13,101.9
532,N9,A7,27.58546748,42.66666667,13.46433532,42.66666667,223.675,113.9
533,N9,A8,113.9398546,74.21672247,55.61350043,74.21672247,164.815,83.9
534,N9,A9,33.32929878,29.6,16.26787202,29.6,176.585,89.9
535,N9,A10,128.3786308,64.4259816,62.66099837,64.4259816,140.555,84.3
536,N9,A11,115.5407678,57.98338344,56.39489853,57.98338344,126.5,75.9
537,N9,A12,132.1533077,94.6775109,64.50340019,94.6775109,176.115,85.6
538,N9,A13,115.5407678,57.98338344,56.39489853,57.98338344,126.5,75.9
539,N9,A14,29.8195122,44.25,14.5547619,44.25,153.04,77.9
540,N9,Z1,115.5407678,57.98338344,56.39489853,57.98338344,126.5,75.9
541,N9,Z2,77.21036585,42.0,37.6860119,42.0,140.555,84.3
542,N9,Z3,141.2164939,70.86857976,68.92709821,70.86857976,154.61,92.8
543,N9,Z4,128.3786308,64.4259816,62.66099837,64.4259816,140.555,84.3
544,N9,Z5,166.8922201,83.75377607,81.45929788,83.75377607,182.725,109.6
545,N9,Z6,77.0271785,38.65558896,37.59659902,38.65558896,84.335,50.6
546,N9,Z7,141.2164939,70.86857976,68.92709821,70.86857976,154.61,92.8
547,N10,N1,82.1606905,30.34505284,40.10224179,30.34505284,43.415,37.6
548,N10,N2,24.9593496,7.333333333,12.18253968,7.333333333,28.75,29.5
549,N10,N3,41.08034525,15.17252642,20.0511209,15.17252642,21.705,18.8
550,N10,N4,29.23521342,8.333333333,14.26956845,8.333333333,27.4,12.0
551,N10,N5,48.05574826,34.42818578,23.45578189,34.42818578,64.04,31.1
552,N10,N6,60.0696853,43.03523223,29.31972736,43.03523223,80.05,38.9
553,N10,N7,84.09755945,60.24932512,41.0476183,60.24932512,112.07,54.5
554,N10,N8,65.1084883,42.4095557,31.7791431,42.4095557,94.18,47.9
555,N10,N9,20.94681572,6.555555556,10.22404101,6.555555556,27.865,11.9
556,N10,S1,35.80592106,9.657894737,17.47669956,9.657894737,44.07,10.3
557,N10,S2,75.84574255,39.24297,37.01994577,39.24297,73.195,36.5
558,N10,S3,121.3531881,62.78875199,59.23191324,62.78875199,117.115,58.5
559,N10,S4,142.8766769,75.92155917,69.7374256,75.92155917,31.985,22.0
560,N10,S5,33.46493903,15.71428571,16.33407738,15.71428571,35.86,11.3
561,N10,S6,24.69817073,15.0,12.05505952,15.0,33.985,8.0
562,N10,S7,20.34044716,8.888888889,9.928075397,8.888888889,26.505,7.4
563,N10,S8,136.5223366,70.63734599,66.63590239,70.63734599,50.94,35.0
564,N10,E1,101.6936331,59.78744246,49.63617804,59.78744246,156.085,88.6
565,N10,E2,112.9929257,66.43049162,55.15130894,66.43049162,173.425,98.5
566,N10,E3,112.9929257,66.43049162,55.15130894,66.43049162,173.425,98.5
567,N10,E4,101.6936331,59.78744246,49.63617804,59.78744246,156.085,88.6
568,N10,E5,90.3943405,53.1443933,44.12104715,53.1443933,138.74,78.8
569,N10,E6,101.6936331,59.78744246,49.63617804,59.78744246,156.085,88.6
570,N10,E7,112.9929257,66.43049162,55.15130894,66.43049162,173.425,98.5
571,N10,E8,101.6936331,59.78744246,49.63617804,59.78744246,156.085,88.6
572,N10,E9,90.3943405,53.1443933,44.12104715,53.1443933,138.74,78.8
573,N10,E10,124.2922182,73.07354078,60.66643983,73.07354078,190.77,108.3
574,N10,E11,124.2922182,73.07354078,60.66643983,73.07354078,190.77,108.3
575,N10,M1,91.8049347,49.64741845,44.80955146,49.64741845,133.905,67.4
576,N10,M2,100.9854282,54.6121603,49.2905066,54.6121603,147.295,74.1
577,N10,M3,110.1659217,59.57690214,53.77146175,59.57690214,160.685,80.9
578,N10,M4,227.5372277,117.72891,111.0598373,117.72891,219.59,109.6
579,N10,M5,197.1989307,102.031722,96.25185901,102.031722,190.31,95.0
580,N10,M6,182.0297822,94.18312799,88.84786986,94.18312799,175.675,87.7
581,N10,M7,82.6244412,44.68267661,40.32859631,44.68267661,120.515,60.7
582,N10,M8,64.2634543,34.75319292,31.36668602,34.75319292,93.735,47.2
583,N10,M9,64.2634543,34.75319292,31.36668602,34.75319292,93.735,47.2
584,N10,M10,90.3943405,53.1443933,44.12104715,53.1443933,138.74,78.8
585,N10,M11,136.5223366,70.63734599,66.63590239,70.63734599,131.755,65.8
586,N10,M12,73.44394775,39.71793476,35.84764117,39.71793476,107.125,53.9
587,N10,M13,151.6914851,78.48593999,74.03989155,78.48593999,146.395,73.1
588,N10,K1,128.5269086,69.50638583,62.73337204,69.50638583,187.47,94.4
589,N10,K2,197.1989307,102.031722,96.25185901,102.031722,190.31,95.0
590,N10,K3,169.4893885,99.64573743,82.72696341,99.64573743,260.14,147.7
591,N10,K4,197.1989307,102.031722,96.25185901,102.031722,190.31,95.0
592,N10,K5,137.7074021,74.47112768,67.21432718,74.47112768,200.86,101.1
593,N10,A1,132.1533077,94.6775109,64.50340019,94.6775109,176.115,85.6
594,N10,A2,144.1672448,103.2845573,70.36734566,103.2845573,192.125,93.3
595,N10,A3,156.1811818,111.8916038,76.23129113,111.8916038,208.135,101.1
596,N10,A4,113.9398546,74.21672247,55.61350043,74.21672247,164.815,83.9
597,N10,A5,205.4058093,103.0815706,100.2575974,103.0815706,224.89,134.9
598,N10,A6,146.4940987,95.42150032,71.50307198,95.42150032,211.905,107.9
599,N10,A7,162.7712208,106.0238892,79.44785775,106.0238892,235.45,119.8
600,N10,A8,122.0784156,79.51791694,59.58589332,79.51791694,176.585,89.9
601,N10,A9,130.2169766,84.8191114,63.5582862,84.8191114,188.36,95.9
602,N10,A10,141.2164939,70.86857976,68.92709821,70.86857976,154.61,92.8
603,N10,A11,128.3786308,64.4259816,62.66099837,64.4259816,140.555,84.3
604,N10,A12,144.1672448,103.2845573,70.36734566,103.2845573,192.125,93.3
605,N10,A13,128.3786308,64.4259816,62.66099837,64.4259816,140.555,84.3
606,N10,A14,113.9398546,74.21672247,55.61350043,74.21672247,164.815,83.9
607,N10,Z1,128.3786308,64.4259816,62.66099837,64.4259816,140.555,84.3
608,N10,Z2,141.2164939,70.86857976,68.92709821,70.86857976,154.61,92.8
609,N10,Z3,154.054357,77.31117791,75.19319804,77.31117791,168.67,101.2
610,N10,Z4,141.2164939,70.86857976,68.92709821,70.86857976,154.61,92.8
611,N10,Z5,179.7300832,90.19637423,87.72539772,90.19637423,196.78,118.1
612,N10,Z6,77.0271785,38.65558896,37.59659902,38.65558896,84.335,50.6
613,N10,Z7,154.054357,77.31117791,75.19319804,77.31117791,168.67,101.2
614,S1,N1,60.7621951,18.5,29.6577381,18.5,43.415,37.6
615,S1,N2,29.59857724,9.555555556,14.4469246,9.555555556,32.56,10.8571428571
616,S1,N3,36.04181119,25.82113934,17.59183641,25.82113934,48.03,23.3
617,S1,N4,48.05574826,34.42818578,23.45578189,34.42818578,64.04,10.6666666667
618,S1,N5,72.0836224,51.64227867,35.18367283,51.64227867,96.06,46.7
619,S1,N6,84.09755945,60.24932512,41.0476183,60.24932512,112.07,54.5
620,S1,N7,120.1393707,86.07046446,58.63945471,86.07046446,160.105,77.8
621,S1,N8,73.24704935,47.71075016,35.75153599,47.71075016,105.95,53.9
622,S1,N9,32.55424416,21.20477785,15.88957155,21.20477785,47.09,24.0
623,S1,N10,24.41568312,15.90358339,11.91717866,15.90358339,35.315,18.0
624,S1,S2,45.50744554,23.545782,22.21196746,23.545782,43.92,21.9
625,S1,S3,75.84574255,39.24297,37.01994577,39.24297,73.195,39.0
626,S1,S4,106.1840396,54.94015799,51.82792408,54.94015799,102.475,51.2
627,S1,S5,75.84574255,39.24297,37.01994577,39.24297,73.195,36.5
628,S1,S6,45.50744554,23.545782,22.21196746,23.545782,43.92,21.9
629,S1,S7,25.67572616,12.88519632,12.53219967,12.88519632,28.11,16.9
630,S1,S8,85.7260061,45.5529355,41.84245536,45.5529355,82.925,44.1
631,S1,E1,79.09504795,46.50134413,38.60591626,46.50134413,121.4,68.9
632,S1,E2,90.3943405,53.1443933,44.12104715,53.1443933,138.74,78.8
633,S1,E3,90.3943405,53.1443933,44.12104715,53.1443933,138.74,78.8
634,S1,E4,79.09504795,46.50134413,38.60591626,46.50134413,121.4,68.9
635,S1,E5,67.7957554,39.85829497,33.09078536,39.85829497,104.055,59.1
636,S1,E6,79.09504795,46.50134413,38.60591626,46.50134413,121.4,68.9
637,S1,E7,90.3943405,53.1443933,44.12104715,53.1443933,138.74,78.8
638,S1,E8,79.09504795,46.50134413,38.60591626,46.50134413,121.4,68.9
639,S1,E9,67.7957554,39.85829497,33.09078536,39.85829497,104.055,59.1
640,S1,E10,101.6936331,59.78744246,49.63617804,59.78744246,156.085,88.6
641,S1,E11,146.8908033,86.35963911,71.69670162,86.35963911,225.455,128.0
642,S1,M1,73.44394775,39.71793476,35.84764117,39.71793476,107.125,53.9
643,S1,M2,82.6244412,44.68267661,40.32859631,44.68267661,120.515,60.7
644,S1,M3,91.8049347,49.64741845,44.80955146,49.64741845,133.905,67.4
645,S1,M4,119.3464151,64.54164399,58.25241689,64.54164399,174.075,87.6
646,S1,M5,166.8606337,86.33453399,81.4438807,86.33453399,161.035,80.4
647,S1,M6,151.6914851,78.48593999,74.03989155,78.48593999,146.395,73.1
648,S1,M7,64.2634543,34.75319292,31.36668602,34.75319292,93.735,47.2
649,S1,M8,45.90246735,24.82370923,22.40477573,24.82370923,66.955,33.7
650,S1,M9,55.0829608,29.78845107,26.88573087,29.78845107,80.345,40.4
651,S1,M10,79.09504795,46.50134413,38.60591626,46.50134413,121.4,68.9
652,S1,M11,106.1840396,54.94015799,51.82792408,54.94015799,102.475,51.2
653,S1,M12,55.0829608,29.78845107,26.88573087,29.78845107,80.345,40.4
654,S1,M13,121.3531881,62.78875199,59.23191324,62.78875199,117.115,58.5
655,S1,K1,100.9854282,54.6121603,49.2905066,54.6121603,147.295,74.1
656,S1,K2,182.0297822,94.18312799,88.84786986,94.18312799,175.675,87.7
657,S1,K3,112.9929257,66.43049162,55.15130894,66.43049162,173.425,98.5
